구,법정동,단지명,계약일자,층,전용면적,거래금액,정책여부
관악구,봉천동,e편한세상서울대입구1단지,2025-10-12,15,84.93,135000,정책후
관악구,봉천동,e편한세상서울대입구2단지,2025-04-02,8,84.92,120000,정책전
관악구,봉천동,e편한세상서울대입구2단지,2025-04-02,13,84.93,120000,정책전
관악구,봉천동,관악동부센트레빌,2025-02-28,4,59.8,86000,정책전
관악구,봉천동,관악동부센트레빌,2025-02-28,6,59.75,86000,정책전
관악구,봉천동,관악드림(동아),2025-11-28,9,114.75,110000,정책후
관악구,봉천동,관악드림(동아),2025-11-28,19,84.96,110000,정책후
관악구,봉천동,관악드림(동아),2026-02-21,10,84.96,120000,정책후
관악구,봉천동,관악드림(동아),2026-02-21,11,84.96,120000,정책후
관악구,봉천동,관악푸르지오,2025-06-17,3,59.58,82000,정책전
관악구,봉천동,관악푸르지오,2025-06-17,24,59.58,82000,정책전
관악구,봉천동,관악푸르지오,2025-09-20,4,59.58,89000,정책후
관악구,봉천동,관악푸르지오,2025-09-20,5,59.58,89000,정책후
관악구,봉천동,관악푸르지오,2025-10-15,9,59.58,90000,정책후
관악구,봉천동,관악푸르지오,2025-10-15,17,59.58,90000,정책후
관악구,봉천동,백상앨리츠,2026-05-14,2,29.84,36200,정책후
관악구,봉천동,백상앨리츠,2026-05-14,3,40.92,47200,정책후
관악구,봉천동,백상앨리츠,2026-05-14,3,29.84,36550,정책후
관악구,봉천동,백상앨리츠,2026-05-14,3,36.62,44650,정책후
관악구,봉천동,백상앨리츠,2026-05-14,3,29.9,37600,정책후
관악구,봉천동,백상앨리츠,2026-05-14,3,35.35,42450,정책후
관악구,봉천동,백상앨리츠,2026-05-14,4,36.62,44650,정책후
관악구,봉천동,백상앨리츠,2026-05-14,4,35.35,42450,정책후
관악구,봉천동,백상앨리츠,2026-05-14,4,40.92,47200,정책후
관악구,봉천동,백상앨리츠,2026-05-14,4,29.84,36550,정책후
관악구,봉천동,백상앨리츠,2026-05-14,4,29.9,37600,정책후
관악구,봉천동,백상앨리츠,2026-05-14,5,36.62,44650,정책후
관악구,봉천동,백상앨리츠,2026-05-14,5,29.9,37600,정책후
관악구,봉천동,백상앨리츠,2026-05-14,5,40.92,47200,정책후
관악구,봉천동,백상앨리츠,2026-05-14,5,29.84,36550,정책후
관악구,봉천동,백상앨리츠,2026-05-14,6,36.62,44650,정책후
관악구,봉천동,백상앨리츠,2026-05-14,6,29.84,36550,정책후
관악구,봉천동,백상앨리츠,2026-05-14,7,29.84,36200,정책후
관악구,봉천동,벽산블루밍,2025-11-29,4,114.97,96000,정책후
관악구,봉천동,벽산블루밍,2025-11-29,5,84.99,96000,정책후
관악구,봉천동,봉천우성,2025-10-17,4,114.78,94000,정책후
관악구,봉천동,봉천우성,2025-10-17,23,84.96,94000,정책후
관악구,봉천동,해바라기,2025-06-19,2,49.02,65000,정책전
관악구,봉천동,해바라기,2025-06-19,4,49.02,65000,정책전
관악구,신림동,관악산휴먼시아2단지,2024-08-24,1,84.97,63000,정책전
관악구,신림동,관악산휴먼시아2단지,2024-08-24,20,59.96,63000,정책전
관악구,신림동,삼성산주공(주공3단지),2024-06-23,14,83.21,59000,정책전
관악구,신림동,삼성산주공(주공3단지),2024-06-23,19,83.21,59000,정책전
관악구,신림동,신림푸르지오,2025-10-10,4,114.84,103000,정책후
관악구,신림동,신림푸르지오,2025-10-10,18,84.87,103000,정책후
관악구,신림동,신림푸르지오,2025-12-20,17,84.79,100000,정책후
관악구,신림동,신림푸르지오,2025-12-20,20,84.79,100000,정책후
관악구,신림동,힐스테이트뉴포레,2025-10-15,10,59.9882,125000,정책후
관악구,신림동,힐스테이트뉴포레,2025-10-15,14,59.9882,125000,정책후
광진구,광장동,극동1,2025-03-08,3,126.94,242000,정책전
광진구,광장동,극동1,2025-03-08,12,126.94,242000,정책전
광진구,광장동,현대3,2024-07-20,14,59.67,110000,정책전
광진구,광장동,현대3,2024-07-20,20,59.67,110000,정책전
광진구,광장동,현대5,2025-09-25,3,84.53,205000,정책후
광진구,광장동,현대5,2025-09-25,16,74.88,205000,정책후
광진구,광장동,현대8(803동),2025-09-27,2,59.94,150000,정책후
광진구,광장동,현대8(803동),2025-09-27,2,59.94,150000,정책후
광진구,광장동,현대파크빌,2025-05-10,10,84.81,173000,정책전
광진구,광장동,현대파크빌,2025-05-10,20,84.81,173000,정책전
광진구,광장동,현대파크빌,2025-06-03,12,84.81,177000,정책전
광진구,광장동,현대파크빌,2025-06-03,18,84.81,177000,정책전
광진구,구의동,e편한세상광진그랜드파크,2025-06-07,1,84.9957,160000,정책전
광진구,구의동,e편한세상광진그랜드파크,2025-06-07,1,84.9716,160000,정책전
광진구,구의동,강변스카이타워,2026-05-11,4,18.9509,34100,정책후
광진구,구의동,강변스카이타워,2026-05-11,5,18.9509,34100,정책후
광진구,구의동,강변스카이타워,2026-05-11,6,18.9509,34300,정책후
광진구,구의동,강변스카이타워,2026-05-11,7,18.9509,34300,정책후
광진구,구의동,강변스카이타워,2026-05-11,8,18.9509,34300,정책후
광진구,구의동,광진파크하우스,2025-12-17,6,45.5821,61000,정책후
광진구,구의동,광진파크하우스,2025-12-17,6,45.5821,61000,정책후
광진구,구의동,래미안파크스위트,2025-02-08,1,59.98,115000,정책전
광진구,구의동,래미안파크스위트,2025-02-08,2,59.98,115000,정책전
광진구,구의동,리마크빌구의,2026-03-17,5,19.66,41950,정책후
광진구,구의동,리마크빌구의,2026-03-17,6,19.66,41950,정책후
광진구,자양동,더샵스타시티,2025-10-15,17,100.32,200000,정책후
광진구,자양동,더샵스타시티,2025-10-15,45,100.32,200000,정책후
광진구,자양동,우성1,2026-02-09,1,59.91,148000,정책후
광진구,자양동,우성1,2026-02-09,3,59.91,148000,정책후
광진구,자양동,자양호반써밋,2025-09-13,8,40.2751,98000,정책후
광진구,자양동,자양호반써밋,2025-09-13,25,40.2751,98000,정책후
광진구,중곡동,백악관타워,2025-10-31,4,23.3489,31650,정책후
광진구,중곡동,백악관타워,2025-10-31,5,23.3489,31650,정책후
광진구,중곡동,백악관타워,2025-10-31,8,23.3489,32500,정책후
광진구,중곡동,백악관타워,2025-10-31,8,23.3489,32100,정책후
광진구,중곡동,백악관타워,2025-10-31,9,23.3489,32500,정책후
광진구,중곡동,백악관타워,2025-10-31,9,18.5334,25850,정책후
광진구,중곡동,백악관타워,2025-10-31,10,23.3489,32500,정책후
광진구,중곡동,백악관타워,2025-10-31,10,23.3489,32100,정책후
광진구,중곡동,백악관타워,2025-10-31,10,18.5334,25850,정책후
광진구,중곡동,백악관타워,2025-10-31,11,23.3489,32500,정책후
광진구,중곡동,백악관타워,2025-10-31,11,23.3489,32100,정책후
광진구,중곡동,백악관타워,2025-10-31,11,18.5334,25850,정책후
광진구,중곡동,백악관타워,2025-10-31,12,23.3489,32500,정책후
광진구,중곡동,백악관타워,2025-10-31,12,18.5334,25850,정책후
광진구,중곡동,백악관타워,2025-10-31,13,18.5334,25950,정책후
광진구,중곡동,백악관타워,2025-10-31,14,18.5334,25950,정책후
광진구,중곡동,백악관타워,2025-10-31,15,18.5334,25950,정책후
광진구,화양동,광진청년생활,2024-06-11,6,25.2889,30150,정책전
광진구,화양동,광진청년생활,2024-06-11,7,22.935,30150,정책전
광진구,화양동,광진청년생활,2024-06-11,8,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,8,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,8,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,8,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,9,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,9,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,9,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,9,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,10,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,10,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,10,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,10,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,11,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,11,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,11,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,11,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,12,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,12,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,12,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,12,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,13,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,13,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,13,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,13,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,14,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,14,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,14,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,14,19.0747,24450,정책전
광진구,화양동,광진청년생활,2024-06-11,15,25.2889,32400,정책전
광진구,화양동,광진청년생활,2024-06-11,15,22.935,30450,정책전
광진구,화양동,광진청년생활,2024-06-11,15,26.0349,34250,정책전
광진구,화양동,광진청년생활,2024-06-11,15,19.0747,24450,정책전
광진구,화양동,광진코지웰,2024-08-21,8,15.2,10000,정책전
광진구,화양동,광진코지웰,2024-08-21,10,14.0,10000,정책전
광진구,화양동,광진코지웰,2024-08-21,12,13.83,10000,정책전
광진구,화양동,광진코지웰,2025-10-15,8,15.2,13000,정책후
광진구,화양동,광진코지웰,2025-10-15,10,14.0,13000,정책후
광진구,화양동,광진코지웰,2025-10-15,12,13.83,13000,정책후
구로구,개봉동,개봉동현대아이파크,2026-05-08,10,84.98,108000,정책후
구로구,개봉동,개봉동현대아이파크,2026-05-08,18,117.74,108000,정책후
구로구,개봉동,세이지움개봉,2025-05-29,4,18.8878,20950,정책전
구로구,개봉동,세이지움개봉,2025-05-29,5,18.8878,21050,정책전
구로구,개봉동,세이지움개봉,2025-05-29,5,18.5506,20950,정책전
구로구,개봉동,세이지움개봉,2025-05-29,6,18.5506,21050,정책전
구로구,개봉동,세이지움개봉,2025-05-29,7,18.8878,22000,정책전
구로구,개봉동,세이지움개봉,2025-05-29,7,18.5506,21850,정책전
구로구,개봉동,세이지움개봉,2025-05-29,8,18.5506,21850,정책전
구로구,개봉동,세이지움개봉,2025-05-29,9,18.5506,22000,정책전
구로구,개봉동,세이지움개봉,2025-05-29,10,18.8878,22700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,11,18.8878,22550,정책전
구로구,개봉동,세이지움개봉,2025-05-29,11,18.5506,22400,정책전
구로구,개봉동,세이지움개봉,2025-05-29,12,18.8878,22550,정책전
구로구,개봉동,세이지움개봉,2025-05-29,12,18.5506,22400,정책전
구로구,개봉동,세이지움개봉,2025-05-29,13,18.8878,22700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,13,36.6549,41500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,13,18.5506,22500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,14,18.8878,22700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,14,36.6549,41500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,14,18.5506,22500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,15,18.8878,22700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,15,36.6549,41500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,15,18.5506,22500,정책전
구로구,개봉동,세이지움개봉,2025-05-29,16,36.6549,42150,정책전
구로구,개봉동,세이지움개봉,2025-05-29,16,39.415,47700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,16,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,17,18.8878,23050,정책전
구로구,개봉동,세이지움개봉,2025-05-29,17,39.415,47700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,17,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,18,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,19,18.8878,23050,정책전
구로구,개봉동,세이지움개봉,2025-05-29,19,36.6549,42150,정책전
구로구,개봉동,세이지움개봉,2025-05-29,19,39.415,47700,정책전
구로구,개봉동,세이지움개봉,2025-05-29,19,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,20,18.8878,23050,정책전
구로구,개봉동,세이지움개봉,2025-05-29,20,36.6549,42150,정책전
구로구,개봉동,세이지움개봉,2025-05-29,20,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,21,36.6549,42150,정책전
구로구,개봉동,세이지움개봉,2025-05-29,22,18.5506,22900,정책전
구로구,개봉동,세이지움개봉,2025-05-29,23,18.8878,23050,정책전
구로구,개봉동,에드가개봉,2026-05-21,2,18.1405,25300,정책후
구로구,개봉동,에드가개봉,2026-05-21,2,16.4845,22900,정책후
구로구,개봉동,에드가개봉,2026-05-21,3,18.1405,25300,정책후
구로구,개봉동,에드가개봉,2026-05-21,3,16.4845,22900,정책후
구로구,개봉동,에드가개봉,2026-05-21,4,18.1405,25300,정책후
구로구,개봉동,에드가개봉,2026-05-21,4,16.4845,22900,정책후
구로구,개봉동,에드가개봉,2026-05-21,5,18.1405,25300,정책후
구로구,개봉동,에드가개봉,2026-05-21,5,16.4845,22900,정책후
구로구,개봉동,에드가개봉,2026-05-21,6,18.1405,25700,정책후
구로구,개봉동,에드가개봉,2026-05-21,6,16.4845,23300,정책후
구로구,개봉동,에드가개봉,2026-05-21,7,18.1405,25700,정책후
구로구,개봉동,에드가개봉,2026-05-21,7,16.4845,23300,정책후
구로구,개봉동,에드가개봉,2026-05-21,8,18.1405,25700,정책후
구로구,개봉동,에드가개봉,2026-05-21,8,16.4845,23300,정책후
구로구,개봉동,에드가개봉,2026-05-21,9,18.1405,25700,정책후
구로구,개봉동,에드가개봉,2026-05-21,9,16.4845,23300,정책후
구로구,개봉동,에드가개봉,2026-05-21,10,18.1405,25700,정책후
구로구,개봉동,에드가개봉,2026-05-21,10,16.4845,23300,정책후
구로구,개봉동,에드가개봉,2026-05-21,11,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,11,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,12,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,12,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,13,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,13,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,13,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,14,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,14,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,14,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,15,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,15,36.4577,49800,정책후
구로구,개봉동,에드가개봉,2026-05-21,15,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,15,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,16,36.4577,49800,정책후
구로구,개봉동,에드가개봉,2026-05-21,16,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,16,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,16,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,17,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,17,36.4577,49800,정책후
구로구,개봉동,에드가개봉,2026-05-21,17,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,17,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,18,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,18,36.4577,49800,정책후
구로구,개봉동,에드가개봉,2026-05-21,18,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,18,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,19,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,19,16.4845,23800,정책후
구로구,개봉동,에드가개봉,2026-05-21,19,36.4577,49800,정책후
구로구,개봉동,에드가개봉,2026-05-21,19,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,20,35.3671,48300,정책후
구로구,개봉동,에드가개봉,2026-05-21,20,18.1405,26100,정책후
구로구,개봉동,에드가개봉,2026-05-21,20,16.4845,23800,정책후
구로구,개봉동,한마을,2025-06-20,6,59.57,70000,정책전
구로구,개봉동,한마을,2025-06-20,24,59.57,70000,정책전
구로구,개봉동,한마을,2026-05-01,6,59.57,86000,정책후
구로구,개봉동,한마을,2026-05-01,14,59.57,86000,정책후
구로구,개봉동,현대,2026-03-21,1,114.99,94500,정책후
구로구,개봉동,현대,2026-03-21,22,84.99,94500,정책후
구로구,고척동,산업인,2025-04-20,1,47.24,22000,정책전
구로구,고척동,산업인,2025-04-20,4,47.0,22000,정책전
구로구,구로동,구일우성,2024-07-18,3,59.44,48000,정책전
구로구,구로동,구일우성,2024-07-18,25,59.44,48000,정책전
구로구,구로동,한신,2025-04-17,6,45.563,43000,정책전
구로구,구로동,한신,2025-04-17,6,45.563,43000,정책전
구로구,신도림동,SKVIEW,2025-07-19,29,84.96,103500,정책후
구로구,신도림동,SKVIEW,2025-07-19,29,84.96,103500,정책후
구로구,신도림동,대림e-편한세상4,2025-05-08,1,117.74,158500,정책전
구로구,신도림동,대림e-편한세상4,2025-05-08,13,84.78,158500,정책전
구로구,신도림동,우성1,2025-03-08,6,84.96,87000,정책전
구로구,신도림동,우성1,2025-03-08,13,84.96,87000,정책전
구로구,오류동,금강(343),2025-10-11,3,60.054,65000,정책후
구로구,오류동,금강(343),2025-10-11,4,60.054,65000,정책후
구로구,오류동,썬앤빌,2026-01-22,11,14.064,7000,정책후
구로구,오류동,썬앤빌,2026-01-22,15,14.064,7000,정책후
구로구,오류동,썬앤빌,2026-03-19,10,14.064,7000,정책후
구로구,오류동,썬앤빌,2026-03-19,11,14.064,7000,정책후
구로구,온수동,온수힐스테이트,2025-10-19,7,59.96,70000,정책후
구로구,온수동,온수힐스테이트,2025-10-19,8,59.96,70000,정책후
금천구,독산동,금천롯데캐슬골드파크2차201동202동,2025-02-08,26,59.98,85000,정책전
금천구,독산동,금천롯데캐슬골드파크2차201동202동,2025-02-08,35,59.98,85000,정책전
금천구,독산동,금천롯데캐슬골드파크3차,2025-09-06,7,59.9672,92000,정책후
금천구,독산동,금천롯데캐슬골드파크3차,2025-09-06,35,59.9672,92000,정책후
금천구,독산동,한신아파트,2026-02-05,5,129.66,80000,정책후
금천구,독산동,한신아파트,2026-02-05,9,129.66,80000,정책후
금천구,시흥동,남서울힐스테이트,2025-06-21,16,84.697,92800,정책전
금천구,시흥동,남서울힐스테이트,2025-06-21,27,84.786,92800,정책전
금천구,시흥동,남서울힐스테이트,2026-04-23,9,150.72,111000,정책후
금천구,시흥동,남서울힐스테이트,2026-04-23,17,150.72,111000,정책후
금천구,시흥동,무지개,2026-04-03,5,53.79,46000,정책후
금천구,시흥동,무지개,2026-04-03,9,53.79,46000,정책후
노원구,공릉동,시영2단지(라이프)아파트,2025-04-28,11,49.5,44800,정책전
노원구,공릉동,시영2단지(라이프)아파트,2025-04-28,14,49.5,44800,정책전
노원구,공릉동,시영2단지(라이프)아파트,2026-03-28,8,39.6,36000,정책후
노원구,공릉동,시영2단지(라이프)아파트,2026-03-28,12,39.6,36000,정책후
노원구,공릉동,태강아파트(아이파크),2025-05-27,3,59.34,62000,정책전
노원구,공릉동,태강아파트(아이파크),2025-05-27,9,59.38,62000,정책전
노원구,공릉동,태강아파트(아이파크),2025-11-21,6,49.6,53000,정책후
노원구,공릉동,태강아파트(아이파크),2025-11-21,13,49.6,53000,정책후
노원구,공릉동,태강아파트(아이파크),2025-12-13,7,49.6,57500,정책후
노원구,공릉동,태강아파트(아이파크),2025-12-13,7,49.6,57500,정책후
노원구,공릉동,태강아파트(아이파크),2026-04-29,3,49.6,60000,정책후
노원구,공릉동,태강아파트(아이파크),2026-04-29,8,49.6,60000,정책후
노원구,공릉동,태강아파트(아이파크),2026-05-04,8,49.6,59950,정책후
노원구,공릉동,태강아파트(아이파크),2026-05-04,13,49.6,59950,정책후
노원구,공릉동,태강아파트(아이파크),2026-07-21,4,49.6,65000,정책후
노원구,공릉동,태강아파트(아이파크),2026-07-21,9,49.6,65000,정책후
노원구,공릉동,태릉입구역이니티움,2024-11-26,9,23.98,31450,정책전
노원구,공릉동,태릉입구역이니티움,2024-11-26,9,20.01,25750,정책전
노원구,공릉동,태릉입구역이니티움,2024-11-26,10,20.01,25750,정책전
노원구,공릉동,태릉입구역이니티움,2024-11-26,10,23.98,31450,정책전
노원구,상계동,노원센트럴푸르지오,2026-06-23,14,84.999,110000,정책후
노원구,상계동,노원센트럴푸르지오,2026-06-23,18,84.999,110000,정책후
노원구,상계동,미라보(성림),2024-11-30,9,84.5,49000,정책전
노원구,상계동,미라보(성림),2024-11-30,13,84.5,49000,정책전
노원구,상계동,상계1차현대아파트,2026-06-18,6,83.92,60000,정책후
노원구,상계동,상계1차현대아파트,2026-06-18,10,83.92,60000,정책후
노원구,상계동,상계신동아,2025-01-25,5,84.99,58000,정책전
노원구,상계동,상계신동아,2025-01-25,10,84.99,58000,정책전
노원구,상계동,상계주공1(고층),2026-01-31,4,58.01,60000,정책후
노원구,상계동,상계주공1(고층),2026-01-31,5,58.01,60000,정책후
노원구,상계동,상계주공13(고층),2026-02-20,3,58.01,49000,정책후
노원구,상계동,상계주공13(고층),2026-02-20,15,58.01,49000,정책후
노원구,상계동,상계주공16(고층),2026-03-09,9,45.77,38500,정책후
노원구,상계동,상계주공16(고층),2026-03-09,12,45.77,38500,정책후
노원구,상계동,상계주공16(고층),2026-04-11,12,59.39,53500,정책후
노원구,상계동,상계주공16(고층),2026-04-11,14,58.01,53500,정책후
노원구,상계동,상계주공16(고층),2026-04-23,5,59.39,54000,정책후
노원구,상계동,상계주공16(고층),2026-04-23,8,59.39,54000,정책후
노원구,상계동,상계주공4(고층),2025-12-30,3,58.01,60000,정책후
노원구,상계동,상계주공4(고층),2025-12-30,7,59.2,60000,정책후
노원구,상계동,상계주공4(고층),2026-03-31,13,58.01,69700,정책후
노원구,상계동,상계주공4(고층),2026-03-31,13,62.1,69700,정책후
노원구,상계동,상계주공5(저층),2025-09-05,4,31.98,51000,정책후
노원구,상계동,상계주공5(저층),2025-09-05,4,31.98,51000,정책후
노원구,상계동,상계주공5(저층),2025-09-27,2,31.98,55000,정책후
노원구,상계동,상계주공5(저층),2025-09-27,4,31.98,55000,정책후
노원구,상계동,상계주공6(고층),2026-02-25,4,41.3,55000,정책후
노원구,상계동,상계주공6(고층),2026-02-25,15,41.3,55000,정책후
노원구,상계동,상계주공7(고층),2025-05-22,4,45.9,49000,정책전
노원구,상계동,상계주공7(고층),2025-05-22,12,45.9,49000,정책전
노원구,상계동,상계주공7(고층),2026-04-29,12,45.55,60000,정책후
노원구,상계동,상계주공7(고층),2026-04-29,12,45.9,60000,정책후
노원구,상계동,상계주공7(고층),2026-06-28,4,45.9,60000,정책후
노원구,상계동,상계주공7(고층),2026-06-28,13,41.3,60000,정책후
노원구,상계동,상계주공9(고층),2026-02-09,5,66.56,65000,정책후
노원구,상계동,상계주공9(고층),2026-02-09,8,66.56,65000,정책후
노원구,상계동,상계주공9(고층),2026-04-12,3,41.3,43000,정책후
노원구,상계동,상계주공9(고층),2026-04-12,6,45.55,43000,정책후
노원구,상계동,상계주공9(고층),2026-07-03,5,58.01,66500,정책후
노원구,상계동,상계주공9(고층),2026-07-03,14,61.52,66500,정책후
노원구,상계동,은빛1단지,2026-03-31,10,49.77,43000,정책후
노원구,상계동,은빛1단지,2026-03-31,11,49.77,43000,정책후
노원구,상계동,은빛2단지,2026-07-25,4,59.95,54800,정책후
노원구,상계동,은빛2단지,2026-07-25,15,59.95,54800,정책후
노원구,상계동,포레나노원,2025-08-15,9,84.9728,114000,정책후
노원구,상계동,포레나노원,2025-08-15,15,84.9014,114000,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,4,23.5668,29450,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,4,22.762,29050,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,5,23.5668,29450,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,5,22.762,29050,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,8,23.5668,29900,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,8,22.762,29500,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,9,23.5668,29900,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,9,22.762,29500,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,10,23.5668,30200,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,10,26.8359,35350,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,10,22.762,29800,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,11,23.5668,30200,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,11,26.8359,35350,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,11,22.762,29800,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,12,22.762,29950,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,14,22.762,30250,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,14,23.5668,30650,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,15,22.762,30250,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,15,23.5668,30650,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,16,22.762,30400,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,16,26.8359,36100,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,16,23.5668,30750,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,17,22.762,30400,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,17,26.8359,36100,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,17,23.5668,30750,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,18,22.762,30400,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,18,26.8359,36100,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,18,23.5668,30750,정책후
노원구,상계동,해링턴플레이스노원센트럴,2026-02-03,18,22.762,29950,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,3,18.534,19750,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,3,18.524,18950,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,4,18.524,18950,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,4,18.534,19750,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,7,18.534,21450,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,7,18.524,20550,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,8,18.534,21450,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,8,18.524,20550,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,9,18.524,20550,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,9,18.534,21450,정책후
