NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
100,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,59.9882,202504,19,"110,500",106,26,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.06.13
101,서울특별시 관악구 신림동,1730,1730,0,신림푸르지오,114.84,202504,19,"100,000",120,1,개인,개인,2005,남부순환로 1430,,중개거래,서울 관악구,25.07.17
102,서울특별시 관악구 신림동,1694,1694,0,신림현대,34.86,202504,19,"44,000",108,5,개인,개인,1993,신림로29길 8,,중개거래,서울 관악구,25.05.28
103,서울특별시 관악구 봉천동,859-17,859,17,관악위버폴리스,104.913,202504,19,"102,500",101,8,개인,개인,2010,관악로 195,,중개거래,서울 관악구,25.06.05
104,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),84.96,202504,19,"93,500",133,24,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.28
105,서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,61.74,202504,19,"60,000",101,1,개인,개인,1988,남부순환로248길 56,,중개거래,서울 관악구,25.05.28
106,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,19,"81,000",105,4,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.31
107,서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202504,19,"87,300",104,11,개인,개인,2000,관악로30길 12,,중개거래,서울 관악구,25.07.11
108,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,84.75,202504,19,"98,500",123,19,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.07.14
109,서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202504,19,"75,700",107,27,개인,개인,2000,관악로30길 12,,중개거래,서울 관악구,25.07.14
110,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,19,"68,000",119,6,개인,개인,1992,관악로40길 60,,중개거래,서울 관악구,25.06.04
