NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4390,서울특별시 송파구 신천동,11-9,11,9,한신잠실코아,50.76,202507,31,"109,000",아파트,4,개인,개인,1988,올림픽로35가길 11,,중개거래,서울 송파구,25.09.30
4391,서울특별시 송파구 거여동,697,697,0,송파시그니처롯데캐슬,59.98,202507,31,"154,500",106,7,개인,개인,2021,거마로 56,,중개거래,서울 송파구,25.10.31
4392,서울특별시 송파구 가락동,176,176,0,삼환,121.04,202507,31,"200,000",6,8,개인,개인,1985,오금로 432,,중개거래,"서울 강남구, 서울 송파구",25.11.14
4393,서울특별시 송파구 가락동,80,80,0,성원상떼빌,104.99,202507,30,"118,300",101,10,개인,개인,2006,송파대로28길 27,,중개거래,"서울 강동구, 서울 송파구",25.10.16
4394,서울특별시 송파구 방이동,179-1,179,1,우광아파트,64.37,202507,30,"65,000",,3,개인,개인,2000,백제고분로50길 7-18,,중개거래,서울 송파구,25.10.24
4395,서울특별시 송파구 방이동,89,89,0,올림픽선수기자촌2단지,83.06,202507,30,"293,000",207,15,개인,개인,1988,양재대로 1218,,중개거래,"서울 강남구, 서울 송파구",25.09.19
4396,서울특별시 송파구 문정동,1,1,0,문정래미안,133.29,202507,29,"161,000",122,1,개인,개인,2004,문정로 83,,중개거래,서울 송파구,25.11.10
4397,서울특별시 송파구 마천동,582,582,0,송파파크데일1단지,84.13,202507,29,"98,000",105,1,개인,개인,2011,성내천로37길 37,,중개거래,서울 송파구,25.09.19
4398,서울특별시 송파구 거여동,696,696,0,e편한세상송파파크센트럴,84.96,202507,29,"168,500",206,20,개인,개인,2021,오금로 551,,중개거래,서울 송파구,25.10.31
4399,서울특별시 송파구 삼전동,38-19,38,19,한양,84.52,202507,29,"85,000",,6,개인,개인,2004,삼전로4길 4-28,,중개거래,서울 송파구,25.09.24
4400,서울특별시 송파구 가락동,161-1,161,1,현대(60동),82.16,202507,28,"120,000",,7,개인,개인,1991,오금로38길 5-19,,중개거래,서울 송파구,25.11.18
4401,서울특별시 송파구 풍납동,508,508,0,한강극동,114.76,202507,28,"103,000",106,5,개인,개인,1995,토성로 38-6,,직거래,,25.08.27
